Country Name,Country ISO3 Code,Year,Region (Politico-Geographic 6-Category),Deliberative Democracy Index (D),Egalitarian Democracy Index (D),Electoral Democracy Index (D),Liberal Democracy Index (D),Participatory Democracy Index (D),Civil Society Participation Index (D),Clean Elections Index (D),CSO Entry and Exit (C),CSO Repression (C),Deliberative Component Index (D),Distinct Party Platforms (C),Egalitarian Component Index (D),Elected Officials Index (D),Elections Multiparty (C),Equal Access Index (D),Equal Distribution of Resources Index (D),Equal Protection Index (D),Executive Oversight (C),Executive Respects Constitution (C),Gov. Censorship Effort — Media (C),Harassment of Journalists (C),Legislative Constraints on Executive Index (D),Legislative Party Cohesion (C),Legislature Opposition Parties (C),Media Bias (C),Media Self-Censorship (C),Opposition Parties Autonomy (C),Participatory Component Index (D),Party Ban (C),Party Branches (C),Party Linkages (C),Party Organizations (C),Print/Broadcast Media Critical (C),Print/Broadcast Media Perspectives (C),Rigorous & Impartial Public Administration (C),Social Class Equality (Civil Liberty) (C),Social Group Equality (Civil Liberty) (C),Transparent Laws with Predictable Enforcement (C)
Togo,TGO,1989,4.000,0.035,0.151,0.151,0.063,0.060,0.237,0.049,-1.505,-0.599,0.080,-0.342,0.501,1.000,-2.302,0.440,0.563,0.501,-1.345,-2.509,-1.667,-2.567,0.067,1.323,-1.697,-0.962,-2.534,-2.530,0.174,-2.078,-0.509,-2.269,-0.679,-2.672,-2.776,0.990,0.749,-0.520,-1.281
Togo,TGO,1990,4.000,0.044,0.152,0.155,0.065,0.071,0.346,0.060,-1.329,0.591,0.116,-0.342,0.502,1.000,-2.305,0.440,0.570,0.501,-1.345,-2.509,-1.667,-2.567,0.067,1.323,-1.697,-0.962,-2.534,-2.530,0.209,-2.078,-0.509,-2.269,-0.679,-2.672,-2.776,1.267,0.749,-0.520,-1.281
Togo,TGO,1991,4.000,0.172,0.208,0.230,0.126,0.095,0.436,0.067,0.069,0.638,0.500,-0.342,0.616,1.000,-2.305,0.594,0.607,0.681,-0.764,-0.860,-1.016,-1.244,0.335,1.323,0.809,-0.727,-0.307,0.207,0.234,0.677,-0.160,-0.841,-0.185,-1.295,-1.192,-0.549,1.584,-0.520,-0.432
Togo,TGO,1992,4.000,0.198,0.237,0.277,0.152,0.123,0.490,0.095,0.069,0.638,0.516,-0.342,0.646,1.000,-2.305,0.712,0.580,0.681,-0.332,-0.860,-0.834,-1.056,0.458,1.323,0.961,-0.388,0.313,0.944,0.285,1.973,-0.160,-0.841,-0.185,-1.047,0.106,-0.549,1.584,-0.520,-0.432
Togo,TGO,1993,4.000,0.204,0.253,0.292,0.162,0.128,0.490,0.119,0.069,0.638,0.516,-0.342,0.675,1.000,-0.280,0.712,0.580,0.748,-0.332,-0.860,-0.834,-0.353,0.458,1.323,0.961,-0.012,0.313,0.944,0.285,1.973,-0.160,-0.841,-0.185,-1.047,0.106,-0.549,1.584,0.746,-0.432
Togo,TGO,1994,4.000,0.215,0.254,0.320,0.169,0.137,0.483,0.217,0.069,0.638,0.516,-0.342,0.638,1.000,-0.141,0.608,0.580,0.748,-0.591,-0.596,-1.195,-0.353,0.449,1.323,0.961,-0.012,0.313,0.944,0.283,1.973,-0.160,-0.995,-0.185,-1.047,0.106,-0.549,1.584,0.746,-0.653
Togo,TGO,1995,4.000,0.218,0.256,0.324,0.170,0.137,0.483,0.221,0.069,0.638,0.516,-0.342,0.638,1.000,-0.141,0.608,0.580,0.748,-0.591,-0.596,-1.195,-0.353,0.449,1.323,0.961,0.353,0.313,0.944,0.283,1.973,-0.160,-0.995,-0.185,-1.047,0.106,-0.549,1.584,0.746,-0.653
Togo,TGO,1996,4.000,0.220,0.259,0.331,0.173,0.140,0.483,0.221,0.069,0.638,0.516,-0.342,0.638,1.000,-0.141,0.608,0.580,0.748,-0.591,-0.596,-0.684,-0.353,0.449,1.323,0.961,0.353,0.313,0.944,0.283,1.973,-0.160,-0.995,-0.185,-0.701,0.106,-0.549,1.584,0.746,-0.653
Togo,TGO,1997,4.000,0.220,0.259,0.331,0.173,0.139,0.483,0.221,0.069,0.638,0.516,-0.342,0.638,1.000,-0.141,0.608,0.580,0.748,-0.591,-0.596,-0.684,-0.353,0.449,1.323,0.961,0.353,0.313,0.944,0.279,1.973,-0.160,-0.995,-0.185,-0.701,0.106,-0.549,1.584,0.746,-0.653
Togo,TGO,1998,4.000,0.211,0.260,0.309,0.165,0.130,0.483,0.155,0.069,0.638,0.516,-0.342,0.670,1.000,-0.689,0.700,0.580,0.748,-0.591,-0.596,-0.684,-0.353,0.449,1.323,0.961,-0.021,0.313,0.944,0.275,1.973,-0.160,-0.995,-0.185,-0.701,0.408,-0.549,1.584,0.746,-0.653
Togo,TGO,1999,4.000,0.206,0.255,0.300,0.161,0.125,0.464,0.113,0.069,0.638,0.516,-0.342,0.670,1.000,-0.852,0.700,0.580,0.748,-0.591,-0.596,-0.684,-0.353,0.431,1.323,0.961,0.325,0.313,0.944,0.270,1.973,-0.160,-0.995,-0.185,-0.701,0.408,-0.549,1.584,0.746,-0.653
Togo,TGO,2000,4.000,0.208,0.260,0.304,0.173,0.125,0.464,0.117,0.069,0.638,0.516,-0.342,0.682,1.000,-0.852,0.723,0.619,0.751,-0.417,-0.596,-0.684,-0.353,0.529,1.323,1.363,0.710,0.313,0.944,0.267,1.973,0.333,-0.074,0.304,-0.701,0.408,-0.654,1.584,0.847,-0.653
Togo,TGO,2001,4.000,0.199,0.260,0.304,0.173,0.128,0.507,0.117,0.069,0.638,0.497,-0.342,0.682,1.000,-0.852,0.723,0.619,0.751,-0.417,-0.596,-0.684,-0.353,0.529,1.323,1.363,0.710,0.313,0.944,0.276,1.973,0.333,-0.074,0.304,-0.701,0.408,-0.654,1.584,0.847,-0.653
Togo,TGO,2002,4.000,0.204,0.259,0.303,0.173,0.126,0.507,0.128,0.069,0.638,0.512,-0.342,0.682,1.000,-0.735,0.723,0.619,0.751,-0.417,-0.596,-0.684,-0.353,0.529,1.323,1.363,0.331,0.313,0.944,0.272,1.973,0.296,-0.074,0.172,-0.701,0.408,-0.654,1.584,0.847,-0.653
Togo,TGO,2003,4.000,0.207,0.262,0.306,0.174,0.127,0.507,0.117,0.069,0.638,0.511,-0.342,0.682,1.000,-0.142,0.723,0.619,0.751,-0.417,-0.596,-0.684,-0.203,0.529,1.323,1.363,0.706,0.313,0.944,0.268,1.973,0.296,-0.074,0.172,-0.701,0.408,-0.654,1.584,0.847,-0.653
Togo,TGO,2004,4.000,0.211,0.262,0.306,0.174,0.124,0.497,0.111,0.069,0.638,0.517,-0.342,0.682,1.000,-0.142,0.723,0.619,0.751,-0.417,-0.596,-0.684,-0.203,0.529,1.323,1.363,0.706,0.313,0.944,0.260,1.973,0.296,-0.074,0.172,-0.701,0.408,-0.654,1.584,0.847,-0.653
Togo,TGO,2005,4.000,0.263,0.263,0.328,0.152,0.143,0.716,0.083,1.284,0.625,0.661,-0.342,0.655,1.000,0.798,0.691,0.582,0.757,-1.840,-0.883,0.940,0.408,0.200,1.323,1.363,0.830,0.055,0.944,0.301,1.973,0.296,-0.475,0.172,0.887,0.446,-0.753,1.584,0.847,-0.819
Togo,TGO,2006,4.000,0.292,0.270,0.339,0.182,0.154,0.761,0.070,1.435,0.873,0.732,-0.342,0.661,1.000,0.798,0.691,0.592,0.757,-0.671,-0.517,0.940,0.408,0.397,1.323,1.514,1.322,0.242,0.944,0.319,1.973,0.296,-0.475,0.172,1.317,0.915,-0.595,1.584,0.847,-0.713
Togo,TGO,2007,4.000,0.314,0.282,0.359,0.197,0.161,0.777,0.124,1.488,0.873,0.763,-0.342,0.664,1.000,0.549,0.691,0.596,0.758,-0.671,-0.517,0.940,0.408,0.439,1.323,1.514,1.032,0.242,0.871,0.320,1.973,0.296,-0.475,0.172,1.317,0.915,-0.595,1.584,0.929,-0.617
Togo,TGO,2008,4.000,0.362,0.325,0.441,0.235,0.194,0.793,0.311,1.488,0.873,0.763,-0.342,0.665,1.000,0.549,0.691,0.599,0.758,-0.536,-0.517,1.249,0.933,0.454,1.323,1.514,1.583,0.400,0.871,0.326,1.973,0.296,-0.475,0.172,1.408,0.915,-0.595,1.584,0.929,-0.617
Togo,TGO,2009,4.000,0.364,0.326,0.441,0.236,0.194,0.793,0.311,1.488,0.873,0.766,-0.342,0.665,1.000,0.549,0.691,0.607,0.758,-0.536,-0.517,1.172,0.933,0.454,1.323,1.514,1.583,0.400,0.871,0.326,1.973,0.296,-0.475,0.172,1.408,0.915,-0.595,1.584,0.929,-0.617
Togo,TGO,2010,4.000,0.360,0.325,0.417,0.237,0.183,0.780,0.256,0.897,1.313,0.795,-0.492,0.699,1.000,0.829,0.732,0.638,0.770,-0.489,-0.517,1.097,1.092,0.499,1.323,1.690,0.814,0.991,0.600,0.325,1.690,0.296,-0.475,0.172,1.467,1.027,-0.376,1.584,1.001,-0.465
Togo,TGO,2011,4.000,0.362,0.326,0.417,0.240,0.183,0.780,0.243,0.897,1.458,0.799,-0.492,0.699,1.000,0.829,0.732,0.638,0.770,-0.489,-0.517,1.097,1.092,0.499,1.323,1.690,1.382,0.991,0.600,0.325,2.002,0.296,-0.136,0.172,1.467,1.027,-0.001,1.584,1.001,-0.465
Togo,TGO,2012,4.000,0.362,0.327,0.418,0.240,0.184,0.784,0.243,0.897,1.458,0.799,-0.492,0.703,1.000,0.829,0.732,0.638,0.770,-0.489,-0.517,1.065,1.092,0.499,1.323,1.690,1.136,0.991,0.600,0.325,2.002,0.296,-0.136,0.172,1.467,1.232,-0.001,1.584,1.001,-0.465
Togo,TGO,2013,4.000,0.356,0.335,0.443,0.244,0.176,0.795,0.316,0.854,1.329,0.748,-0.492,0.684,1.000,1.513,0.700,0.608,0.772,-0.624,-0.517,1.107,1.123,0.501,1.323,1.832,1.136,0.716,0.600,0.280,2.002,0.296,-0.136,0.172,1.098,1.232,0.112,1.691,1.001,-0.539
Togo,TGO,2014,4.000,0.377,0.351,0.476,0.258,0.188,0.795,0.380,0.854,1.329,0.750,-0.492,0.684,1.000,1.513,0.700,0.608,0.772,-0.624,-0.517,1.107,1.123,0.501,1.323,1.832,1.136,0.716,0.600,0.280,2.002,0.296,-0.136,0.172,1.098,1.577,0.112,1.691,1.001,-0.539
Togo,TGO,2015,4.000,0.377,0.352,0.473,0.261,0.187,0.795,0.369,0.854,1.184,0.750,-0.492,0.684,1.000,1.544,0.700,0.608,0.772,-0.624,-0.517,1.155,1.123,0.505,1.323,1.832,1.128,0.799,0.600,0.281,2.002,0.296,-0.136,0.172,1.098,2.038,0.276,1.691,1.001,-0.539
Togo,TGO,2016,4.000,0.381,0.354,0.480,0.268,0.190,0.795,0.370,1.336,1.242,0.748,-0.492,0.679,1.000,1.544,0.700,0.615,0.772,-0.624,-0.517,1.155,1.123,0.505,1.323,1.832,1.128,0.799,0.600,0.281,2.002,0.296,-0.136,0.172,1.098,2.038,0.276,1.691,1.001,-0.539
Togo,TGO,2017,4.000,0.339,0.335,0.452,0.244,0.167,0.701,0.370,0.942,-0.116,0.680,-0.492,0.681,1.000,1.544,0.700,0.614,0.763,-0.630,-0.517,1.399,1.123,0.506,1.323,1.832,0.943,0.799,0.557,0.249,2.002,0.296,-0.136,0.172,1.098,2.038,-0.059,1.691,0.752,-0.738
Togo,TGO,2018,4.000,0.339,0.328,0.440,0.222,0.206,0.598,0.369,0.873,0.044,0.707,-0.613,0.674,1.000,-0.700,0.697,0.609,0.763,-0.744,-0.649,-0.001,1.123,0.358,1.447,0.726,1.283,0.799,0.596,0.356,2.002,0.293,-0.425,-0.013,1.098,2.157,-0.096,1.691,0.752,-0.738
Togo,TGO,2019,4.000,0.323,0.317,0.399,0.200,0.241,0.608,0.302,0.873,0.198,0.725,-0.501,0.707,1.000,-0.700,0.742,0.675,0.757,-0.847,-0.649,-0.001,1.123,0.347,1.312,0.726,1.090,0.799,0.596,0.500,1.632,0.043,-0.425,-0.064,1.063,2.623,-0.096,1.691,0.752,0.230
Togo,TGO,2020,4.000,0.353,0.340,0.434,0.243,0.268,0.676,0.333,1.044,0.530,0.754,-1.172,0.714,1.000,0.781,0.856,0.675,0.651,-0.326,-0.649,1.162,0.099,0.432,1.312,0.698,1.845,1.539,0.806,0.528,1.632,0.043,-0.425,-0.064,0.906,2.022,1.397,0.997,0.934,1.439
Togo,TGO,2021,4.000,0.337,0.300,0.403,0.224,0.256,0.676,0.332,0.935,0.153,0.754,-1.172,0.653,1.000,0.781,0.694,0.637,0.653,-0.478,-0.649,-0.043,0.099,0.375,0.835,0.252,1.375,0.630,0.757,0.535,1.632,0.043,-0.593,-0.117,0.146,1.844,1.397,0.997,0.934,1.439
Togo,TGO,2022,4.000,0.338,0.290,0.407,0.225,0.258,0.676,0.345,0.837,0.153,0.754,-1.049,0.623,1.000,0.781,0.657,0.584,0.652,-0.478,-0.649,-0.043,0.099,0.375,0.615,0.252,1.375,0.630,0.690,0.535,1.632,0.043,-0.647,-0.117,0.146,1.844,1.397,0.997,0.934,1.439
Togo,TGO,2023,4.000,0.328,0.280,0.394,0.201,0.232,0.517,0.325,0.944,0.249,0.740,-1.049,0.613,1.000,0.781,0.701,0.524,0.647,-0.478,-0.649,-0.043,0.099,0.383,0.615,0.252,1.375,0.292,0.690,0.479,1.632,0.043,-0.647,-0.117,0.146,1.844,1.008,0.997,0.934,-0.099
Togo,TGO,2024,4.000,0.299,0.265,0.355,0.173,0.211,0.430,0.289,0.852,-0.325,0.724,-1.082,0.622,1.000,0.069,0.661,0.579,0.646,-0.889,-0.649,-0.725,-0.752,0.272,0.408,0.084,1.375,0.112,0.534,0.463,1.119,-0.829,-0.647,-0.971,0.001,2.188,1.008,0.997,0.934,-0.771
Uganda,UGA,1960,4.000,0.089,0.106,0.178,0.140,0.074,0.495,0.462,-0.783,-0.715,0.258,0.910,0.318,0.000,0.382,0.195,0.313,0.399,0.180,0.194,-0.620,0.406,0.524,-1.600,0.271,0.663,1.153,-0.451,0.203,0.737,-0.337,0.177,0.879,0.892,-0.708,0.343,-0.227,1.085,-0.900
Uganda,UGA,1961,4.000,0.091,0.108,0.185,0.141,0.075,0.495,0.413,-0.817,-0.715,0.258,0.910,0.318,0.000,0.542,0.195,0.313,0.399,0.180,0.605,-0.620,0.406,0.524,-1.600,0.271,0.663,1.153,-0.451,0.203,0.737,-0.337,0.177,0.879,0.892,-0.708,0.343,-0.227,1.085,-0.900
Uganda,UGA,1962,4.000,0.181,0.160,0.256,0.166,0.114,0.530,0.518,-0.817,-0.715,0.496,1.265,0.427,0.000,0.570,0.463,0.381,0.412,0.331,0.501,-0.634,0.085,0.664,-1.295,0.696,0.808,1.168,0.076,0.279,1.819,0.084,-0.623,1.120,0.892,-0.494,0.343,-0.209,1.118,-0.839
Uganda,UGA,1963,4.000,0.285,0.265,0.394,0.235,0.165,0.599,0.532,0.845,-0.715,0.617,1.265,0.569,0.796,0.570,0.526,0.464,0.710,0.973,0.501,-0.022,0.085,0.738,-1.295,0.696,0.667,1.168,0.076,0.293,1.819,0.084,-0.623,1.120,0.543,-0.494,-0.017,1.120,1.118,-0.656
Uganda,UGA,1964,4.000,0.287,0.262,0.390,0.234,0.162,0.599,0.532,0.845,-0.715,0.632,1.265,0.569,0.796,0.570,0.526,0.464,0.710,0.973,0.501,-0.022,-0.649,0.738,-1.295,0.696,0.667,1.168,0.076,0.293,1.819,0.084,-0.623,1.120,0.543,-0.494,-0.017,1.120,1.118,-0.656
Uganda,UGA,1965,4.000,0.287,0.262,0.390,0.234,0.162,0.599,0.532,0.845,-0.715,0.632,1.265,0.569,0.796,0.570,0.526,0.464,0.710,0.973,0.501,-0.022,-0.649,0.738,-1.295,0.696,0.667,1.168,0.076,0.293,1.819,0.084,-0.623,1.120,0.543,-0.494,-0.017,1.120,1.118,-0.656
Uganda,UGA,1966,4.000,0.138,0.197,0.237,0.151,0.093,0.591,0.498,0.845,-0.764,0.367,1.134,0.569,0.000,0.570,0.526,0.464,0.710,0.821,-0.266,-0.211,-1.047,0.702,-1.295,0.533,-0.258,0.621,-0.368,0.223,1.447,0.084,-0.623,1.015,0.543,-0.494,-0.560,1.120,1.118,-1.177
Uganda,UGA,1967,4.000,0.078,0.182,0.227,0.105,0.076,0.501,0.487,0.256,-1.246,0.178,0.827,0.531,0.000,0.570,0.479,0.452,0.683,-0.709,-1.450,-0.246,-1.047,0.424,-1.002,0.380,-0.258,0.811,-0.137,0.178,1.257,0.084,-0.623,0.715,0.543,-0.608,-1.434,1.019,1.118,-2.131
Uganda,UGA,1968,4.000,0.078,0.174,0.227,0.107,0.066,0.392,0.487,0.256,-1.246,0.178,0.827,0.507,0.000,0.570,0.465,0.377,0.683,-0.709,-1.450,-0.246,-1.047,0.424,-1.002,0.380,-0.258,0.811,-0.137,0.141,1.257,0.084,-0.623,0.715,0.543,-0.608,-1.434,1.019,1.118,-1.442
Uganda,UGA,1969,4.000,0.072,0.167,0.202,0.100,0.061,0.392,0.487,0.256,-1.246,0.178,0.827,0.507,0.000,0.570,0.465,0.377,0.683,-0.709,-1.450,-0.246,-1.047,0.424,-1.002,0.380,-0.258,0.705,-0.860,0.141,-0.978,-0.095,-0.623,1.507,0.543,-0.608,-1.434,1.019,1.118,-1.442
Uganda,UGA,1970,4.000,0.054,0.158,0.195,0.099,0.055,0.349,0.487,-0.767,-1.922,0.120,0.827,0.483,0.000,0.570,0.465,0.290,0.683,-0.709,-1.450,-0.246,-1.047,0.424,-1.002,0.380,-0.258,0.705,-0.860,0.127,-0.978,-0.095,-0.623,1.507,0.272,-0.608,-1.434,1.019,1.118,-1.442
Uganda,UGA,1971,4.000,0.016,0.126,0.124,0.038,0.042,0.344,0.029,-0.767,-2.056,0.023,-1.240,0.433,0.000,0.570,0.428,0.188,0.674,-0.709,-2.605,-0.753,-1.469,0.408,-1.002,,-0.427,0.451,-1.437,0.122,-1.317,-0.559,-1.429,-0.968,0.272,-0.786,-2.347,0.945,1.118,-2.131
Uganda,UGA,1972,4.000,0.007,0.098,0.087,0.023,0.022,0.170,0.000,-0.937,-2.202,0.006,-2.501,0.356,0.000,,0.257,0.135,0.630,-0.709,-2.605,-1.888,-2.175,0.408,-0.564,,-0.427,-0.705,-3.057,0.062,-2.832,-2.746,-2.817,-2.812,0.167,-1.352,-2.347,0.945,0.366,-2.331
Uganda,UGA,1973,4.000,0.006,0.095,0.084,0.019,0.020,0.152,0.000,-0.937,-2.202,0.005,-2.501,0.345,0.000,,0.229,0.135,0.638,-0.709,-2.605,-1.888,-2.300,0.408,-0.564,,-0.551,-0.705,-3.057,0.057,-2.832,-2.746,-2.817,-2.812,-0.471,-1.352,-2.347,0.945,0.366,-2.331
Uganda,UGA,1974,4.000,0.006,0.095,0.084,0.019,0.020,0.152,0.000,-0.937,-2.202,0.005,-2.501,0.345,0.000,,0.229,0.135,0.638,-0.709,-2.605,-1.888,-2.300,0.408,-0.564,,-0.551,-0.705,-3.057,0.057,-2.832,-2.746,-2.817,-2.812,-0.471,-1.352,-2.347,0.945,0.366,-2.331
Uganda,UGA,1975,4.000,0.006,0.095,0.084,0.018,0.020,0.152,0.000,-0.937,-2.202,0.005,-2.501,0.345,0.000,,0.229,0.135,0.638,-0.709,-2.605,-1.888,-2.300,0.408,-0.564,,-0.551,-0.705,-3.057,0.057,-2.832,-2.746,-2.817,-2.812,-0.471,-1.352,-2.347,0.945,0.366,-2.331
Uganda,UGA,1976,4.000,0.006,0.095,0.084,0.018,0.020,0.152,0.000,-0.937,-2.202,0.005,-2.501,0.345,0.000,,0.229,0.135,0.638,-0.709,-2.605,-1.888,-2.300,0.408,-0.564,,-0.551,-0.705,-3.057,0.057,-2.832,-2.746,-2.817,-2.812,-0.471,-1.352,-2.347,0.945,0.366,-2.331
Uganda,UGA,1977,4.000,0.006,0.095,0.084,0.018,0.020,0.152,0.000,-0.937,-2.202,0.005,-2.501,0.345,0.000,,0.229,0.135,0.638,-0.709,-2.605,-1.888,-2.300,0.408,-0.564,,-0.551,-0.705,-3.057,0.057,-2.832,-2.746,-2.817,-2.812,-0.471,-1.352,-2.347,0.945,0.366,-2.331
Uganda,UGA,1978,4.000,0.006,0.095,0.084,0.018,0.020,0.152,0.000,-0.937,-2.202,0.005,-2.501,0.345,0.000,,0.229,0.135,0.638,-0.709,-2.605,-1.888,-2.300,0.408,-0.564,,-0.551,-0.705,-3.057,0.057,-2.832,-2.746,-2.817,-2.812,-0.471,-1.352,-2.347,0.945,0.366,-2.331
Uganda,UGA,1979,4.000,0.007,0.095,0.086,0.018,0.020,0.152,0.000,-0.937,-2.202,0.005,-2.501,0.345,0.000,,0.229,0.135,0.638,-2.836,-2.605,-1.888,-2.300,0.114,-0.564,,-0.551,-0.705,-3.057,0.057,-1.248,-2.746,-2.817,-2.812,-0.471,-1.352,-2.347,0.945,0.366,-2.331
Uganda,UGA,1980,4.000,0.071,0.140,0.150,0.046,0.053,0.414,0.005,0.261,-1.233,0.211,1.116,0.460,0.840,-0.113,0.535,0.171,0.670,-0.295,-0.847,-0.921,-1.755,0.417,0.244,0.089,-0.254,0.089,0.498,0.148,1.013,-0.344,-0.948,0.750,0.590,-0.794,-1.528,0.945,0.895,-1.439
Uganda,UGA,1981,4.000,0.099,0.160,0.224,0.103,0.067,0.414,0.082,0.261,-1.233,0.250,1.116,0.460,0.840,-0.113,0.535,0.177,0.670,-0.101,-0.429,-0.921,-1.755,0.432,0.244,0.089,-0.254,0.089,0.498,0.148,1.013,-0.344,-0.948,0.750,0.338,-0.794,-1.528,0.945,0.895,-1.439
Uganda,UGA,1982,4.000,0.099,0.167,0.223,0.102,0.067,0.414,0.082,0.261,-1.233,0.250,1.116,0.482,0.840,-0.113,0.610,0.177,0.670,-0.101,-0.429,-0.921,-1.755,0.432,0.244,0.089,-0.254,0.089,0.498,0.148,1.013,-0.344,-0.948,0.750,0.338,-0.794,-1.528,0.945,0.895,-1.439
Uganda,UGA,1983,4.000,0.099,0.167,0.223,0.098,0.067,0.414,0.082,0.261,-1.233,0.250,1.116,0.482,0.840,-0.113,0.610,0.177,0.670,-0.101,-0.429,-0.921,-1.755,0.432,0.244,0.089,-0.254,0.089,0.498,0.148,1.013,-0.344,-0.948,0.750,0.338,-0.794,-2.195,0.945,0.895,-2.147
Uganda,UGA,1984,4.000,0.099,0.167,0.223,0.098,0.067,0.414,0.082,0.261,-1.233,0.250,1.116,0.482,0.840,-0.113,0.610,0.177,0.670,-0.101,-0.429,-0.921,-1.755,0.432,0.244,0.089,-0.254,0.089,0.498,0.148,1.013,-0.344,-0.948,0.750,0.338,-0.794,-2.195,0.945,0.895,-2.147
Uganda,UGA,1985,4.000,0.073,0.150,0.182,0.073,0.055,0.384,0.047,0.261,-1.233,0.197,0.822,0.466,0.000,-0.113,0.568,0.177,0.670,-0.101,-0.673,-0.921,-1.755,0.410,-0.030,,-0.254,0.089,-0.109,0.135,1.013,-1.175,-0.948,0.455,0.338,-0.794,-2.195,0.945,0.895,-2.147
Uganda,UGA,1986,4.000,0.119,0.138,0.125,0.112,0.065,0.518,0.000,0.261,-0.978,0.409,0.976,0.480,0.000,,0.612,0.155,0.666,0.560,0.084,0.068,-1.115,0.585,-0.923,0.271,-0.363,0.292,-2.196,0.208,-1.300,-1.249,0.680,1.029,0.242,-0.890,0.210,0.945,0.895,-0.517
Uganda,UGA,1987,4.000,0.166,0.150,0.126,0.141,0.090,0.688,0.000,0.946,-1.018,0.575,0.738,0.521,0.000,,0.580,0.270,0.703,0.609,0.287,0.068,-1.115,0.598,-0.923,0.271,-0.824,0.292,-2.638,0.297,-1.542,-1.618,0.680,0.897,0.242,-0.890,0.517,1.132,0.895,0.074
Uganda,UGA,1988,4.000,0.175,0.157,0.132,0.142,0.117,0.688,0.000,1.043,-0.542,0.608,0.738,0.543,0.000,,0.614,0.290,0.703,0.609,0.287,0.068,-0.302,0.598,-0.923,0.271,-0.824,0.292,-2.638,0.396,-1.542,-1.618,0.680,0.897,0.242,-0.890,0.517,1.132,0.895,0.074
Uganda,UGA,1989,4.000,0.214,0.169,0.172,0.153,0.127,0.688,0.309,1.043,-0.542,0.700,0.738,0.543,0.000,-2.172,0.614,0.290,0.703,0.609,0.287,0.068,-0.302,0.598,-0.923,0.271,-0.824,0.455,-2.638,0.396,-1.542,-1.618,0.680,0.897,0.242,-0.890,0.517,1.132,0.895,0.074
Uganda,UGA,1990,4.000,0.225,0.174,0.179,0.164,0.129,0.688,0.349,1.043,-0.542,0.737,0.738,0.558,1.000,-2.172,0.614,0.347,0.703,1.246,0.516,0.236,-0.302,0.637,-0.923,0.271,-0.824,0.455,-2.638,0.396,-1.542,-1.618,0.680,0.897,0.242,-0.890,0.936,1.132,0.895,0.074
Uganda,UGA,1991,4.000,0.256,0.200,0.254,0.192,0.160,0.780,0.349,1.442,0.208,0.737,0.738,0.558,1.000,-2.172,0.614,0.347,0.703,1.246,0.516,0.236,-0.302,0.637,-0.923,0.271,-0.824,0.455,-2.638,0.426,-1.542,-1.618,0.680,0.897,0.242,-0.890,0.936,1.132,0.895,0.074
Uganda,UGA,1992,4.000,0.258,0.201,0.259,0.196,0.161,0.780,0.349,1.442,0.208,0.737,0.738,0.558,1.000,-2.172,0.614,0.347,0.703,1.246,0.516,0.236,-0.302,0.637,-0.923,0.271,-0.824,0.455,-2.638,0.426,-1.542,-1.618,0.680,0.897,0.848,-0.890,0.936,1.132,0.895,0.074
Uganda,UGA,1993,4.000,0.269,0.205,0.266,0.199,0.164,0.780,0.349,1.550,0.471,0.763,0.738,0.558,1.000,-2.172,0.614,0.347,0.703,1.246,0.516,0.664,-0.302,0.637,-0.923,0.271,-0.824,0.455,-2.638,0.426,-1.542,-1.618,0.680,0.897,0.848,-0.890,0.936,1.132,0.895,0.074
Uganda,UGA,1994,4.000,0.280,0.214,0.290,0.211,0.174,0.808,0.372,1.550,0.471,0.763,0.738,0.558,1.000,-2.363,0.614,0.347,0.703,1.246,0.516,0.664,-0.105,0.637,-0.923,0.271,0.634,1.075,-2.638,0.432,-1.542,-1.618,0.680,0.897,0.848,0.711,0.936,1.132,0.895,0.477
Uganda,UGA,1995,4.000,0.287,0.219,0.298,0.232,0.191,0.873,0.382,1.913,0.471,0.767,0.738,0.559,1.000,-2.363,0.653,0.361,0.671,1.246,0.516,0.664,-0.105,0.697,-0.923,0.271,0.634,1.075,-2.638,0.476,-1.542,-1.618,0.680,0.897,0.848,0.711,0.936,1.132,0.895,0.477
Uganda,UGA,1996,4.000,0.297,0.214,0.308,0.245,0.211,0.879,0.347,1.913,0.471,0.782,1.523,0.531,1.000,-1.736,0.669,0.361,0.587,1.246,0.095,0.664,-0.105,0.799,-0.923,0.944,0.835,1.075,-1.320,0.522,-1.306,-0.697,0.805,1.371,0.848,1.012,0.936,0.803,0.895,0.477
Uganda,UGA,1997,4.000,0.282,0.217,0.306,0.243,0.204,0.834,0.316,1.913,0.471,0.744,1.523,0.542,1.000,-1.736,0.640,0.415,0.587,1.246,0.095,0.824,-0.105,0.799,-0.923,0.944,1.015,1.075,-1.320,0.506,-1.306,-0.697,0.097,1.371,1.010,1.012,0.936,0.803,0.895,0.477
Uganda,UGA,1998,4.000,0.276,0.217,0.306,0.243,0.204,0.834,0.316,1.913,0.471,0.724,1.523,0.542,1.000,-1.736,0.640,0.415,0.587,1.246,0.095,0.824,-0.105,0.799,-0.923,0.944,1.015,1.075,-1.320,0.506,-1.306,-0.697,0.097,1.371,1.010,1.012,0.936,0.803,0.895,0.477
Uganda,UGA,1999,4.000,0.276,0.217,0.306,0.244,0.204,0.834,0.316,1.913,0.471,0.724,1.523,0.542,1.000,-1.736,0.640,0.415,0.587,1.246,0.095,0.824,-0.105,0.799,-0.923,0.944,1.015,1.075,-1.320,0.506,-1.306,-0.697,0.097,1.371,1.010,1.012,0.936,0.803,0.895,0.477
